16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:31,22.1,22.4,63.6,61.7,20
16/06/2020,19:32,22.1,22.4,63.6,61.6,20
16/06/2020,19:32,22.1,22.4,63.6,61.6,20
16/06/2020,19:32,22.1,22.4,63.6,61.7,20
24/06/2020,13:36,0,0,0,0,0
24/06/2020,13:36,20.6,21.0,63.7,61.8,437
24/06/2020,13:36,20.6,21.0,63.7,61.9,442
24/06/2020,13:36,20.6,21.0,63.7,61.9,442
24/06/2020,13:36,20.6,21.0,63.8,61.9,442
24/06/2020,13:36,20.6,21.0,63.8,61.9,442
24/06/2020,13:36,20.6,21.0,63.8,61.9,445
24/06/2020,13:36,20.6,21.0,63.8,61.9,445
24/06/2020,13:36,20.6,21.0,63.8,61.9,445
24/06/2020,13:36,20.6,21.0,63.8,61.9,445
24/06/2020,13:36,20.6,21.0,63.9,61.9,442
24/06/2020,13:36,20.6,21.0,63.9,61.9,442
24/06/2020,13:36,20.6,21.0,63.9,62.0,442
24/06/2020,13:36,20.6,21.0,63.9,62.0,442
25/06/2020,13:23,25.7,28.8,48.6,43.8,965,0.00
25/06/2020,13:23,25.7,28.8,48.6,43.8,965,0.00
25/06/2020,13:23,25.7,28.8,48.6,43.9,965,0.00
25/06/2020,13:23,25.7,28.8,48.6,43.9,965,0.00
25/06/2020,13:23,25.7,28.9,48.6,44.0,965,0.00
25/06/2020,13:23,25.7,28.9,48.6,44.0,965,0.00
25/06/2020,13:23,25.8,29.0,48.6,44.0,964,0.00
25/06/2020,13:23,25.8,29.0,48.6,44.0,964,0.00
25/06/2020,13:23,25.8,29.0,48.6,44.0,965,0.00
25/06/2020,13:23,25.8,29.0,48.6,44.0,965,0.00
25/06/2020,13:23,25.8,29.0,48.5,44.0,965,0.00
